0,timestamp,target
am i bipolar or did the vyvanse just kick in,2020-05-28 18:17:39+00:00,0
"it's not a for sure thing i think, but sometimes migraines are seizures and and lithium can be used to treat seizures. i take it for my bipolar disorder, but i will happily accept this side effect lol",2020-05-28 18:16:55+00:00,1
i am really fucking bipolar lmao one minute ill be down and the other i notice im that bitch and can take your man. send help!,2020-05-28 18:14:18+00:00,1
"it was just something i thought about. here in missouri it would depend on where you lived, but we're very bipolar. lol. and hear hear, may the turtle start his slow process out the door and out of our lives",2020-05-28 18:03:32+00:00,1
as a mom of a bipolar son who i gave birth to....i never for a second thought of giving him away. i love him to the ends of the earth. btw he is now and a proud dad of,2020-05-28 17:50:15+00:00,1
we made it through the first month..i know how bipolar my ass can be and he stuck with me,2021-01-30 23:59:44+00:00,-1
"its been four years almost since getting off of prescribed psych meds, mg of klonopin a day for five years which i was told i needed after being cold turkeyed off of prozac. i was told i was now bipolar because my akathisia was so horrific it looked like a manic episode",2021-01-30 23:58:03+00:00,-1
florida weather is nice but the only thing thats annoying is how bipolar it can be. itll be one week and a couple days later be s lol. least where i live,2021-01-30 23:55:44+00:00,1
"so happy for you. i have family who are bipolar, and i know how tough it can be",2021-01-30 23:31:47+00:00,1
"having known a couple of bipolar people, you are probably right. i felt more like roller coaster ride operator..",2021-01-30 23:28:04+00:00,1
my depression: bipolar my actions: regrette,2021-01-30 23:27:28+00:00,-1
hi! i am bipolar! i dont think its cute and fun! but i am cute! and fun! and a fucking strong ass human,2021-01-30 23:25:34+00:00,1
"the lol is because everything i read is about work in one way or another, so itall really ""text."" itokay though; i love learning more and more",2021-01-30 23:24:21+00:00,1
"i have to have a variety of colors. i utilize your methodology when reading a text or a research article, because it's so intuitive. with books that are for fun (lol), i first outline, with my pen, the important sentence/s, and then i flag, from the top, the whole page",2021-01-30 23:23:29+00:00,1
"as far as i know yeah, bpd is also commonly mistaken for bipolar and vice versa since there's lots of overla",2021-01-30 23:22:14+00:00,0
"% yes!!!! say it over and over and over again. lupus, bipolar disorder, dyslexia, adhd, migraines... just because you cant see them doesnt mean im not negatively affected in some way every day of my life",2021-01-30 23:16:53+00:00,1
"we dont know. i wish people would stop assuming it was because they were heartbroken over jan . could be any reason - longstanding depression, divorce/breakup, unrequited love, financial problems, addiction of some kind, seasonal affective disorder, bipolar.. no body knows",2021-01-30 23:04:07+00:00,-1
randomly applied for a good paying job last week while i was manic and they actually called me for an interview?! sometimes being bipolar is goo,2021-01-30 22:59:44+00:00,1
hahaha okay i love that. but also i have family and friends that have bipolar disorder and its not easy on them. people who dont have it using it as a joke is sooo gross and insensitive,2021-01-30 22:48:00+00:00,-1
"their father also has a history of mental illness so i have to keep a close eye on them for signs of bipolar when they get older. i can only speak for myself, but i work very hard to ensure that my boys arent falling into your product of a single mom generalizatio",2021-01-30 22:31:29+00:00,1
"ive never felt betrayed. theyre a sports team, a form of entertainment. i dont understand how others let sports teams dominate their lives, send them into bipolar mood swings. baseball is a game. i love that game. watching it, discussing it. interest is geographic",2021-01-30 22:25:34+00:00,1
"yeah, they diagnosed me bipolar and put me on all those drugs. i was drooling. i fought against my family and the docs for years. my ssdi judge was the only one that asked wth was wrong with my family after i had brain surgery. it's nice to know that you understand. tyvm.",2021-01-30 21:55:57+00:00,0
i love my dad. he is my year age difference twin but he's still a parent. when my parents got divorced my mom at the time had untreated bipolar among other things and at one time i had to shove her against a wall to protect my aunt and i also backed her into a corne,2021-01-30 21:49:17+00:00,1
i am working on a piece about bipolar disorder. i want to publish on a mental health blog. do you have any recommendations for who i should pitch,2021-01-30 21:38:49+00:00,-1
excited to share this item from my shop: splitting,2021-01-30 21:32:13+00:00,1
not slinky lmaooooo but thats why i had to block his ass cause i dont deal w stupid nigga,2021-01-30 21:30:03+00:00,-1
"please notice me family of in need of food!!! no stimulus, no food stamps, no unemployment &amp; cnt find work due to pandemic! anything helps!! kids adults...1 child autistic adhd bipolar dmdd &amp; odd $nygurlinlv",2021-01-30 21:24:40+00:00,1
man im so over these bipolar moods. me today about to cry over a damn picture and quote i just seen.,2021-01-30 21:23:48+00:00,-1
are you bipolar or ?? i felt stuck in depression for about weeks till i finally got a good antidepressant! the best thing is a good psychiatrist,2021-01-30 21:16:42+00:00,1
i see why she blocked yo ass i shouldve followed suit,2021-01-30 21:14:04+00:00,-1
"give me a break. i am bipolar and take medication every day and i dont say any of these things to anyone. shes a racist, a nazi, a traitor and a seditionist. im none of those things",2021-01-30 21:11:56+00:00,-1
everything you said to me is literally void. so it does. but like you said have a nice day lma,2021-01-30 21:11:42+00:00,1
"buddy, i wasn't talking about serial killers. i was talking about instances where people have used mental illness, such as bipolar in this specific case, to minimize and excuse domestic violence",2021-01-30 21:10:39+00:00,-1
like you came at me based on an assumption u made up in your head. even tagged a weirdo ass page to prove the non-existing proving u yourself are a weirdo (one thing to make the page its another to follow it) and you were so loud and wrong this whole time.,2021-01-30 21:10:14+00:00,-1
"this is me i dated someone with severe bipolar disorder, anxiety, and depression..all i ever did was be patient with him and to this day he thanks me for it",2021-01-30 21:03:30+00:00,-1
"bitches are bitches men and women. they all the weakest link to me if they partake in the fuckery and i definitely didnt call anyone a pick me. so again what are you doing this for. because you came at me solely under the assumption i was talking anout bm, no? u changing it no",2021-01-30 20:55:02+00:00,-1
"hi!! im looking to interview other people who have diagnosed bipolar/mood disorders about how we construct our ideas of selfhood, if you or someone you know might be interested please send me a message!",2021-01-30 20:54:40+00:00,1
i was hoping my new psychiatrist would tell me i'm not bipolar but after i talked to him he was like no you are definitely bipola,2021-01-30 20:53:16+00:00,1
"glad to hear you're doing better. ongoing battle for sure. i'd thought the brain stuff was just part of the young onset parkinsons but while learning to help my adhd son, i found &amp; was like so getting assessed adult adhd/bipolar on mon. tired of being tired.",2021-01-30 20:52:59+00:00,1
"borderline or bipolar? if the latter, i'm a gemini if not... my b",2021-01-30 20:49:44+00:00,0
compared to the majority it a few but moving on. you basing all of this on me calling black men the weakest link when i clearly said bitches. so what are you doing this for exactly,2021-01-30 20:49:12+00:00,-1
"thanks for the ! readings and more from my trilogy: an unemployed bipolar journalist, her otaku sister, and a teenage hacker try to stop a giant corporation from controlling the world",2021-01-30 20:48:40+00:00,1
whered i give this energy ? since you know everything huh,2021-01-30 20:46:22+00:00,1
well i got bipola,2021-01-30 20:43:14+00:00,1
i knew i was bipolar when i gave myself other names,2021-01-30 20:34:41+00:00,0
"it was pouring this morning, see like accidents. now its sunny as fuck... i thought michigan weather was bipolar. lo",2021-01-30 20:17:33+00:00,-1
like. i hwve bipolar disorder and its not what people think it is. its not just mood swings and its not a catchall term for people who have mood swings. i have sooo many of the really ugly and brutal symptoms and apparently that makes me unworthy of suppor,2021-01-30 20:06:45+00:00,-1
"after a week where the bouncing between mania and depression from bipolar ii made me so physically and emotionally exhausted, sitting down and finally watching was the spark i needed.",2021-01-30 20:05:42+00:00,-1
"in summer , what i usually call llsummeri was on snris while being undiagnosed bipolar ii. the entire summer was pretty much one continous mixed episode. it was a daily struggle not to kill myself. sophie""bipp"" was constant company that summer",2021-01-30 20:04:25+00:00,1
"god damn, i thought about joining a bipolar social media group so i had something to relate to, but fuck man were bummer",2021-01-30 20:02:17+00:00,-1
"hello, everyone. i'm ivy. i want to find my parents! my genes are hla! my blood type is ab blood type! my antigen code is ! i have bipolar disorder",2021-01-30 19:33:33+00:00,-1
"friends, can you recommend a great online therapy solution for people struggling with bpd? asking for my trans nephew who believes theyve been misdiagnosed with bipolar disorder and needs a second opinion. wallet-friendly suggestions much appreciated",2021-01-30 19:26:35+00:00,1
"agreed.i have notes that shows the mindset of someone who had a dual addiction. they were bipolar, as well. he wasnt diagnosed with it until months before his death. i also, have happy stories. ill write about one another time",2021-01-30 19:20:39+00:00,-1
not even my bipolar spending addiction i is helping,2021-01-30 18:47:44+00:00,1
"my mom is being so bipolar. first she tells me she doesn't need help, then she screams at me like a madwoman cause i'm not helping her",2021-01-30 18:37:57+00:00,-1
"tik tok is crazy because ill be watching a video that has me bawling my eyes out, then the next video is something funny af. now i just look bipolar.",2021-01-30 18:37:42+00:00,-1
"yeah, i have bipolar disorder and a lot of trauma around trying to make myself smaller and blend in for relationship harmony so i relate to your struggle. its hard to know who you are when youve never been yourself before",2021-01-30 18:35:21+00:00,-1
"i don't have asthma, but i do have a chronic illness (bipolar ii) which i take several meds costing upwards of $300 without insurance... i'm currently in a battle to keep that very insurance i depend on for my meds, and it's terrifying... absolutely terrifying",2021-01-30 18:24:13+00:00,-1
"i deleted teenspeak not to abandon that part of my life, but because i used it to live tweet the entire week i was experiencing bipolar psychosis and it was too painful to return to",2021-01-30 18:24:01+00:00,-1
"sometimes, i simply need to remind myself, ""hang in there, .""",2021-01-30 18:17:24+00:00,0
peace of mind with taraji: could my mood swings be a sign imbipolar,2021-01-30 18:13:51+00:00,1
"its a long story, yeah? i was a mental health specialist for years. most of my clients were diagnosed with paranoid schizophrenia and/or bipolar disorder. i left because of how dangerous things got by the end of it. but i'll leave it at that. it's why i'm figuring my life out",2021-01-30 17:59:05+00:00,-1
can we agreed that opening restaurants meanwhile la marked under extreme risk is a straight forward mental terrorism? politics handle health crisis with bipolar disorder. i am tired from this.,2021-01-30 17:53:28+00:00,-1
"and since i am bipolar and have ptsd, i will never, ever, be able to take accutane. im stuck with my acne for life. thanks though",2021-01-30 17:49:42+00:00,1
let him know friend i deserve,2021-01-30 17:48:28+00:00,1
"the fact is, a bipolar is not ""normal""; we donthink or operate the way most people can because of our brains working differently. placating doesnhelp a mental illness or do anything to treat it. unvarnished honesty is required. so i was absolutely fine with the dialogue",2021-01-30 17:48:11+00:00,1
"that nigga said black women murder black babies while in the classroom with those kids loud af. he also rushed everything. he dmed me as soon as he followed me so i didnt see his tweets, he rushed the phone call, and in that minute was trynna book a flight. weird",2021-01-30 17:45:40+00:00,-1
hahahahaha lo mejor que me ha pasado es tener este grupo de telegram con y se pone chido:,2021-01-30 17:36:30+00:00,1
"i support the blue, at least i used to but for over four years now!! i'm so blown away , so heart broken! the police have a serious ego problem, a violence problem!! can we talk about the phonebook at on kyle? you all abused a human with bipolar, adhd,odd",2021-01-30 17:34:39+00:00,-1
"i really have a cold. i cant believe this. i havent been sick on forever. i blame this bipolar weather. one day its hot, one day its cold",2021-01-30 17:08:55+00:00,0
"listening to old emo music makes me feel like ive come so far with my bipolar disorder and depression. year old me tried to kill herself, year old me wishes i could tell year old me that life is going to be really worth it in the future and thank her for hanging o",2021-01-30 17:04:39+00:00,-1
"i was raised stern but selfless. treat others howd youd want to be treated. i legit think, how would i have felt after every interaction and being bipolar is wild cause i feel every emotion so deeply. but because of that ive learned to be stern for myself and other",2021-01-30 17:03:14+00:00,1
i seriously think i was bipolar manic the entire time i was on it! not to mention it made my appetite and metabolism insane. i'll never again get on it,2021-01-30 16:56:39+00:00,-1
"my psychiatrist had her receptionist call back yesterday to increase my effexor dose. she couldn't be bothered with me, that's apparent. i made it clear, no more tms talk. she'll probably dump me before i quit her.",2021-01-30 16:54:50+00:00,1
"then he thanks the dude by name, like wtaf. i think hes got some bipolar tendency",2021-01-30 16:50:16+00:00,1
interesting as i know only person with bipolar and its a woman,2021-01-30 16:47:31+00:00,1
i can't kill myself rn cause i feel myself rn im so god damn branded the normals they cant stand it normals cant understand it i take my pills because im ill take my pills so my skills stay ill love my sunbeams healthcare only sees c.r.e.a.,2021-01-30 16:28:11+00:00,1
"as some of you know, i deal w/ health issues, not just bipolar disorder. i wasn't good yesterday, so i didn't check in to my leagues correctly running, nor did i actively attempt to fill the $50 league i have openings for. i'll be available later today. thanks for understandin",2021-01-30 16:19:30+00:00,1
this week i heard not once but twice someone use bipolar as an insult or a trivial comparison to something stupid. its friends..,2021-01-30 16:10:58+00:00,-1
"i underdtand completely boots. idiagnosed with major depression, bipolar, ocd, and add ( i have major health issues as well ). but being a guy isuppose to just ""put my big boy pants on"" and keep going. trust me i fully understand",2021-01-30 15:50:51+00:00,1
deranged brain each day aint the same each day aint me invisible fights - enemy is inside much to lose - not much to gain pain is in the head who is who? why again? sanity at risk it aint possible to regain scarred soul - a ill brain effortlessly trying to manage the pain,2021-01-30 15:49:44+00:00,-1
"hi !my chinese name is yan shuai! the english name is ivy! my genes are hla! my antigen code is ! my blood type is ab! i live in chengluanping, hebei, china! i suffer from bipolar disorder! i was abused in china! i want to find my american parents! help",2021-01-30 15:34:11+00:00,-1
"hello, everyone. i'm ivy. i want to find my parentsmy genes are hlamy blood type is ab blood typemy antigen code is i have bipolar disorder",2021-01-30 15:30:30+00:00,-1
can i volunteer? i speak openly about my bipolar i,2021-01-30 15:30:19+00:00,0
im not bipolar i just remember shi out of no where and my mood changes:,2021-01-30 15:22:03+00:00,-1
"this feels like my bipolar/add convo. manic bp: ""letclean stuff! all the things!"" add: ""look at this stuff we forgot we had!"" *2 hours after reading * depressed me: ""great, we got nothing done. welp, call it a day, try again tomorrow"" i feel for you",2021-01-30 15:02:14+00:00,1
i read that he does have bipolar disorder and was not taking his medication. terrible situation but i don't understand the need to bring race into i,2021-01-30 15:01:55+00:00,-1
i called my realtor yesterday; its up,2021-01-30 14:47:35+00:00,0
"i have ptsd, ocd, and bipolar. ""you should be in an institution. does someone force feed you meds"" ""does ocd mess with you wanting to have sex all the time when you are manic. i mean, youhave to clean."" (i donhave contamination ocd nor mania that manifests that way.",2021-01-30 14:44:35+00:00,0
so you can leave me alone.,2021-01-30 14:34:49+00:00,-1
"i love good jokes. good jokes get us laughing without being harmful. frankly, i am always serious when talking about the bipolar man but anyone listening laughs",2021-01-30 14:02:45+00:00,1
the weather here in north carolina is bipolar and i know a thing or too about being bipola,2021-01-30 13:40:45+00:00,0
can you help me find my american parents? i am not chinese! i was abused by them! i want to find my parents! i have an obvious genetic disease! bipolar disorder! my lineage is hla gene,2021-01-30 13:18:45+00:00,-1
can you help me find my american parents? i am not chinese! i was abused by them! i want to find my parents! i have an obvious genetic disease! bipolar disorder! my lineage is hla gen,2021-01-30 13:17:12+00:00,-1
"received the results of my va disability reevaluation. they approved the change from bipolar disorder to schizoaffective disorder bipolar type, but they lowered my knee disability by % while at the same time increasing it by %. i can be crazy, but not limp so much",2021-01-30 13:15:14+00:00,-1
you missed manic/mixed states. and narcissism is a bipolar disorder because i proved it. two important facts not mentioned,2021-01-30 13:09:19+00:00,-1
capricorn(me) cancer (mom)truth is i cant stand her &amp; to her im bipolar,2021-01-30 13:06:00+00:00,-1
notices disorder i don't want to live in china! they beat and scolded me! i have a serious genetic disease! bipolar disorder! they won't give me money to save mewhere are you mom and dad!,2021-01-30 13:00:11+00:00,-1
"thank you. ill be fine eventually. i was just assessed for bipolar yesterday and its all a bit overwhelming, despite me knowing for years there was something under the surface. this wont stop me being a good therapist, will it",2021-01-30 12:38:30+00:00,1
"first off, thank you for sharing this. it goes a long way to destigmatizing things that need it. im not bipolar, but i still find myself evaluating my reactions for social acceptance. its a normal, and evolutionarily effective, part of being a social being. good on you",2021-01-30 12:23:30+00:00,1
"bipolar sucks, but getting diagnosed unironically helped me get my shit together, like, a lot. idk u quite well, but i wish u the absolute best in ur endeavors with it",2021-01-30 11:20:59+00:00,1
the twinkie defense was used by dan white. i guess the twinkie bipolar privilege defense is next???,2021-01-30 11:08:22+00:00,1
i will never watch that shiiiite my brain is atrophy as it is already from bipola,2021-01-30 09:44:09+00:00,0
lmao i said men,2021-01-30 09:37:58+00:00,1
me dicen bipolar porque un da quiero todo pero al otro ya no me interesa verte mas aaa,2021-01-30 08:56:16+00:00,-1
"thank you for making this! i'm a queer disabled (rheumatoid arthritis, bipolar) streamer who streams and speedruns bad and weird games! (please link my main instead of this account: anyone is free to follow it; i just need to have it locked",2021-01-30 08:43:32+00:00,1
"i'm bipolar and i quit my meds cold turkey a week ago and it would never ever make me violent nor want to kill my partner wtf? my mental illness makes me more emotional, it doesn't make you evil unless you already had it inside you to begin with i assum",2021-01-30 08:33:01+00:00,-1
did yall know there's a theory that if someone who is bipolar and depressed but is only treated w anti-depresssnts it could push them further into worsened bipolar disorder? ive been on antidepressants since i was .... i got diagnosed bipolar today,2021-01-30 07:56:31+00:00,-1
my life is not going the way i planned it. i need therapy and anger management. am i bipolar and have adhd/and or autism? idk. hopefully i'll find out this year,2021-01-30 07:37:32+00:00,-1
"bipolar symptoms. and to be affected by and on the receiving end of it, esp from a caregiver, can be its own trauma. ugh anyways this album was my therapy and it came out exactly when i needed it",2021-01-30 07:17:45+00:00,-1
yall are so fucking weird.. like why are you just calling out bw? what was the point? very telling and so are all the niggas and pick me bitches in the comment,2021-01-30 07:16:53+00:00,-1
"and most importantly about this album, she sings about being on the other side of someone struggling with their mental health, particular bipolar disorder. i literally had no outlet to express what i was going through with family members having a rough time with thei",2021-01-30 07:16:47+00:00,-1
six meds like six rings every night i feel like jordan.,2021-01-30 07:09:11+00:00,1
leo (me) vs scorpio (my mom) i have to deal with her depressed bipolar-ness.,2021-01-30 07:08:32+00:00,-1
"this man asked me to be woman about an hour into texting. we were definitely hitting it off, but wtf? so i told him no (obviously), right? he then tells me im judging him for acting on his feelings and calls me bipolar. we slightly argue abt it. but wait, im not done",2021-01-30 07:04:20+00:00,-1
fuck feelings. ong i hate coming home to the same feeling. i don't even think majority of my feelings is coming from my bipolar depression. it's actually life circumstances thats pushing me to die.,2021-01-30 07:04:01+00:00,-1
so scratches head.. im diagnosed w anxiety and possibly bipolar disorder for now ???? but i got my meds for mood swings.. i have to go back again after weeks so thats all i think,2021-01-30 06:42:48+00:00,-1
my romcom is me being bipolar i guess,2021-01-30 06:31:46+00:00,0
my fiance has bipolar..this week is breaking my heart...everything is so familiar. you're doing an amazing job,2021-01-30 06:22:56+00:00,1
". i have depression ,bipolar &amp; separation anxiety . which is a very difficult because it feels as if you constantly looking for some form of attention connection and acceptance . especially when u dont know what love consistent of but u know the basics",2021-01-30 06:15:19+00:00,-1
mannnn soy tan bipolar jajjajaja me odi,2021-01-30 06:09:37+00:00,0
im convinced my granddaddy cursed all of his grandkids we al bipolar &amp; adh,2021-01-30 05:58:27+00:00,1
"my mom (rip ) was level schizophrenic, manic depressive bipolar, i see a lot of similarities in this crowd, damn",2021-01-30 05:55:30+00:00,-1
days ago i was diagnosed with bipolar ii disorder,2021-01-30 05:54:40+00:00,-1
bipolar wit my love cause i fall in and ou,2021-01-30 05:54:15+00:00,1
what if....just going to leave this out there for tonight...what if mt greene is actually bipolar i manic psychotic? meanwhile i have to go charge my laser,2021-01-30 05:30:40+00:00,0
we not worried about them normies. we bipolar. you should tell us thank you for what we contribute to you and the world. i always feel the love from my sunbeams,2021-01-30 05:25:54+00:00,1
"struggling with bipolar depression is a mother effer, but hey, im proud of myself because here i am everyday still pushing and winning small battles",2021-01-30 05:23:33+00:00,1
bipolar disorder u are my worst enem,2021-01-30 04:59:30+00:00,-1
im not a cryer but i will say my emotions are bipolar lo,2021-01-30 04:56:12+00:00,0
lets reflect on all my twitter personalities over the years: i was gay for months ..ya ate it up i was bipolar..ya ate it up i was a pedophile.. that went viral i was an abuser.. that went viral ^^none of this is real btw..just bs on twitter that i provoked intentionall,2021-01-30 04:51:36+00:00,-1
"yes. more often than i care to admit. i like to think its because im bipolar, but its not even that",2021-01-30 04:50:51+00:00,1
"did not help, and in the end he changed to a lessor version of himself, as did my aunt, her brain glands withered and stopped producing the needed amounts of compounds. went borderline diabetic, bipolar, and a few other issues...and died at , and she was the happiest of people",2021-01-30 04:42:49+00:00,-1
"stacy's mom - bowling for soup bitch came back - theory of a deadman resurrections by erection - powerwolf landslide - fleetwood mac long shot - kelly clarkson obscure - dir en grey my music taste is bipolar, i'll be listening to pop then just switch to death meta",2021-01-30 04:37:11+00:00,-1
"i have bipolar and adhd, only take mood stabilizers and antidepressants, adderall when needed like if i have a project to do or something. it took like years for my combination of meds to work right and see what actually worked. good luck on your journey!",2021-01-30 04:30:57+00:00,1
skippinn to the toy store in the morninnnn bitchhhh..! cant give me any attitude nor mouth nor bipolar ass waysover it.!!!,2021-01-30 04:21:31+00:00,1
thats cool. dont ask me to babysit though,2021-01-30 04:20:11+00:00,1
"wow, i was asked if i was bipola",2021-01-30 04:19:31+00:00,1
my style is more like the opposite: im a recovering alcoholic with abandonment issues whos afraid of the dark and takes medication daily for bipolar disorder. thats my icebreaker..,2021-01-30 04:02:22+00:00,-1
"a book cover i made. i found an old manuscript of poetry from my semi-psychotic bipolar depression in . the poetry is in very irregular and in sometimes erratic forms that i thought were very unique, so i wanted to share them. coming soon.",2021-01-30 03:58:35+00:00,-1
i told one if my friends to get an online psych eval so he could get an addy prescription easily and they told him he didnt have adhd but he was bipolar and should seek treatment immediately lma,2021-01-30 03:56:13+00:00,1
"as a librarian and lawyer who is open about living with chronic bipolar depression and anxiety and autism, i applaud your honesty. as a disabled person, i say: break a leg--you can do this",2021-01-30 03:53:37+00:00,1
"oof. i've bipolar disorder, which means i get to be add, depressed, psychotic, or hyper productive at random intervals (sometimes multiple simultaneously), and the sheer refusal to accommodate is more why i'm on disability than the actual disability. no one wants to work with me!",2021-01-30 03:52:28+00:00,-1
oh my life. thats head almighty right there,2021-01-30 03:49:51+00:00,0
just pray for me because this depression and bipolar disorder gets the best of me ...,2021-01-30 03:47:28+00:00,-1
"at i was misdiagnosed by my primary dr w/ major depression disorder. years later after failed treatment/a mental breakdown that cost me my career- i saw a psychiatrist who diagnosed me w/ bipolar ii, panic disorder, ptsd, anxiety disorder oh- and adhd. now i take /day",2021-01-30 03:46:28+00:00,-1
"okay im calm now my bf doesnt know it take me -10 minutes to scream, breathe, and calm down in that order after an argument or maybe im just bipolar.",2021-01-30 03:35:03+00:00,0
me (diagnosed anxiety and bipolar) listening to my roommate talk about how shes anti-medication and all mental disorders can be medication free at some point,2021-01-30 03:33:54+00:00,1
ill give her a pass cause i know she got a big ass head,2021-01-30 03:22:25+00:00,-1
"i def got the cervix softening meds but being as absent minded as i am- did not take them, nor pick them &amp; i % got it because i'm too fucking absent-minded to remember to take a bc pill &amp; bc the bc pill made my bipolar disorder go off the charts with the damn mood swings",2021-01-30 03:14:22+00:00,-1
defs triggered a severe like disassociation episode. couldnt sleep because i thought i would stop breathing and off myself+plus all kinds of panic disorder stuff for like weeks. but i have parents who suffer from of psychosis and bipolar+didnt tell d,2021-01-30 03:07:53+00:00,-1
bruh you can tell you dont hoop hes only playing like that to guard his left and because yk hes left handed and and he has help to the right side and yk its kinda hard to shoot with your left hand when someone is right on it so i assure you hes not open,2021-01-30 03:07:01+00:00,1
that my bipolar shiiiiite bitc,2021-01-30 02:40:07+00:00,0
"i was , dealing with a bipolar diagnosis that my family didn't understand. i didn't want to bring it up because i thought i would upset my family. i'm low-income and couldn't afford a lawyer. i was also, young and very, very, scared",2021-01-30 02:34:36+00:00,-1
well my mc is bipolar and forced to be a shepherd. maybe i did o k. i still feel like a failure now,2021-01-30 02:32:38+00:00,-1
its hard to explain the intensity of emotions with bipolar. like my sad over something small feels like the sadness of losing a family member. sounds farfetched but it's true,2021-01-30 02:27:43+00:00,1
the blacklist had promise but made their main character such a moronic enigma. now its just james spader and crew being very good and a crazy female lead that makes bipolar decisions over and over again and ruins the show. why i even bother is beyond me. i dont quit enough,2021-01-30 02:23:50+00:00,-1
he has a bipolar disorder i thin,2021-01-30 02:22:57+00:00,-1
bro dont fucking blame this on a manic episode. i know tons of people with bipolar and mania and not a single one of them has done anything close to this,2021-01-30 02:17:09+00:00,1
i hate when ppl with bpd/bipolar (any other personality disorder but especially those two) blame their violent and harmful actions on their mental illness bcos yeah i have bpd but ive never beat the shit out of my gf or any other person ive been with. ive been off my meds,2021-01-30 01:58:50+00:00,-1
my tweets are so bipolar. you cant tell if actually love myself or hate myself. find out soon....,2021-01-30 01:58:08+00:00,1
"im bipolar or multipolar if theres such a thing, when it comes to music. depends on my mood. but i like almost every genre. country, gospel, blues, jazz, soul, r &amp; b, rap, reggae, etc.",2021-01-30 01:54:10+00:00,1
only bipolar around females dude aint got real issues. never heard of him having an episode around a dude bc he aint really crazy he just playing crazy come on down to florida boss we have something thatll fix crazy i promise you tha,2021-01-30 01:50:34+00:00,1
how many make you cry chapters does one person have to endure lost my precious baby girl to dv i lost my son to bipolar disorder lost my dad january th lost my husband suddenly when is too much too much,2021-01-30 01:48:20+00:00,-1
"hahah it is a joke lmao, i have bipolar depression so i get it",2021-01-30 01:43:17+00:00,1
"fuck, i don't know what we about, what good is west coast weather if your bipolar, if imma need this sweater id rather be where its cold",2021-01-30 01:36:04+00:00,-1
"although i embrace being bipolar, its really hard to deal with. knowing my diagnosis made life easier and harder at the same time. but rn im not okay although i know i will be...",2021-01-30 01:33:35+00:00,0
sometimes i forget that not everybody is bipolar. i often find myself wondering why other people cant be pissed then be happy af in the snap of a finger.,2021-01-30 01:27:24+00:00,1
"not to b bipolar but im actually doing consistently better, ive just been letting go, letting myself feel my emotions and then letting go of them, i nearly lost my mind from holding onto pai",2021-01-30 01:12:56+00:00,1
"yes. trans people have a mental illness. the best treatment we have for many of them is to transition genders and live as the gender they feel more comfortable with. i have a mental illness. i have bipolar disorder. unlike trans people, i can take medicine that helps me",2021-01-30 01:01:41+00:00,1
because im bipolar (medicated)... when something bad happens at work and i react wtf!.... i find myself super self-conscious about my reaction and wondering if it was normal or ok or if people wonder if i didnt take my meds. is that weird,2021-01-30 00:56:31+00:00,-1
"uggggh fvck. my bipolar has the spoons but my body is wrecked over ibd and just wow, that mf is a lo",2021-01-30 00:54:22+00:00,1
"reading now: , from ""torrent and tumult: a bipolar romance"": ""this would be the first time i was locked up for an extended period of time. my clit belonged to her. the small pink metal cage would stay with me at work, through all my dinners and dates...",2021-01-30 00:54:21+00:00,1
"finally got forced into watching bling empire on and andrew is giving me love bombing, narcissistic, bipolar realness... like kelly, sis, please leave",2021-01-30 00:50:33+00:00,1
"at , i graduated from devry university, was broke, dropped my first instrumental beat tape and was living with kids from rutgers... one year before i was diagnosed with bipolar disorder",2021-01-30 00:48:28+00:00,-1
me dicen bipolar porque un da quiero todo pero al otro ya no me interesa verte ms,2021-01-30 00:44:21+00:00,-1
im bipolar and never would do this even if i wasnt medicated,2021-01-30 00:43:07+00:00,0
"i was bullied a lot as a kid &amp; i always assumed my issues were from being shy &amp; having strict parents but by the time i was i was bipolar, anxious &amp; insecure. i vividly remember trying to tell of my th grade friends that living is cursed &amp; she was like okay weirdo",2021-01-30 00:38:22+00:00,-1
try being bipolar and overtired at the same time i do not recommen,2021-01-30 00:37:55+00:00,0
"i go through major highs and lows at the drop of a dime. can't figure out if i might be bipolar or if it's just my depression. all i know is... is a fucking saint for putting up with me daily. love you, sweetheart.",2021-01-30 00:36:00+00:00,1
"i have bipolar but the covid-19 pandemic hasn't bothered me because i'm such a loner and so much in my own darkness that i barely notice. yeah, i'm nuts but i've been nuts for awhile and i'm nuts enough that the pandemic doesn't even touch m",2021-01-30 00:34:03+00:00,-1
i had to move back home after a massive bipolar meltdown and got put on medi-cal but i need meds and insurance and cant make more than k/year or lose ins. id like money to get back on my feet and be able to move and find a job in my field (theres none where i am now,2021-01-30 00:14:54+00:00,0
bipolar weather. it's beautiful for like minutes and then it dumps rain for like minutes. i can start a dog walk in the beautiful sunshine....and then come home minutes later soaked. so frustrating,2021-01-30 00:13:46+00:00,1
working with someone whos bipolar be making me bipola,2021-01-30 00:04:36+00:00,0
thankful for my bedtime routine. due to my bipolar disorder i used to never have a routine. i love knowing im gonna have my night time tea at a certain time... its just so lovely,2021-01-30 00:00:01+00:00,1
"not justifying but as someone with bipolar, i know that when you stop your meds you become a different person. it was no doubt an extreme manic event. bp is such a challenging disease and needs to be talked about more in our culture",2021-01-29 23:59:17+00:00,1
i hate when people dont feel where im coming from like bitch i dont know if i wanna cry or get and !,2021-01-29 23:47:19+00:00,-1
