,0,timestamp,target
2357,the way this song cured my depression. literally a boost of serotonin!,2020-04-29 19:50:25+00:00,-1
2358,how can i have depression when i have tiny bear crackers and animal crossing,2020-04-29 19:49:52+00:00,-1
2359,if aaron rodgers ends up with the pats im going to launch myself into another depression. i cant see new england winning the division again.,2020-04-29 19:49:37+00:00,0
2360,"a medication i was on triggered depression and it was the worst month of my life until i figured out what was going on. hopelessness. dry heaves, exhausted but couldnt sleep or eat. it was literally torture. and then fear of sharing how i felt so i hid it from everyon",2020-04-29 19:48:57+00:00,-1
2361,"but all i could think is sis, youre here with someone who went through depression whose family said get over it, a foreign exchange student who ran away from a war in her country where her father died and mother sick, a mother who has five kids &amp; is disabled suffering ptsd..",2020-04-29 19:48:42+00:00,-1
2362,"""dia, stop this."" no, i have depression.",2020-04-29 19:48:26+00:00,-1
2363,i had to come back to social media for this fckin savage remix. why tf theyy ate. this quarantine will get better. this song cure my depressio,2020-04-29 19:48:18+00:00,0
2364,"my skin is clear, my taxes are done and i have never known depression",2020-04-29 19:47:32+00:00,1
2365,sigh still no duos. guess ill just be forced to play trios with only one friend. i already cant stand playing with randoms so i have that disabled. just keep making the game less and less fun for handicapped players like me. my depression thanks yo,2020-04-29 19:44:45+00:00,1
2366,never finished community college. but i do have a phd... pretty huge depressio,2020-04-29 19:43:36+00:00,1
2367,i been sad af lately. depression is fucking ass my guy. i finally somewhat feel ok today for onc,2020-04-29 19:43:26+00:00,-1
2368,getting puffed at can send my dog into a multi-day depressio,2020-04-29 19:43:19+00:00,0
2369,everybody asking how i deal with my depressio,2020-04-29 19:43:16+00:00,0
2370,"during this pandemic, mental health is extremely important. before became prevalent, i was battling depression and sought counseling. i had even told folks i was not celebrating a birthday this year. i have",2020-04-29 19:42:32+00:00,-1
2371,"looking at the stock market today, i feel like i have fallen into an alternate universe where insanity and stupidity are triumphant, and intelligence and rationality have been banished. we are in a depression, being artificially propped up only by governments printing money",2020-04-29 19:42:25+00:00,-1
2372,it's called having severe depression. and depression leaves behind a mess. it makes everything feel like one massive chore and on top of that you just. don't care. i understand this all too well,2020-04-29 19:42:21+00:00,-1
2373,depression hitting hard rn... sleep schedule destroyed. need to stay up to reset but sooo sleepy and it's only pm. no energy to do anything and tv /phone making me fall aslee,2020-04-29 19:42:11+00:00,-1
2374,the depression literally leaped out of my body,2020-04-29 19:41:04+00:00,-1
2375,"yeah, i was doing some research on this too..because someone kept on claiming there were more deaths during the depression than covid. turns out, mortality rate went down and health went up!",2020-04-29 19:41:00+00:00,-1
2376,*my mom tells me everyday she tries to understand mental illness* also my mom: *yells at me and calls me lazy when im depression napping,2020-04-29 19:40:14+00:00,-1
2377,not sure if corona or my depression will kill me first lmfao,2020-04-29 19:39:59+00:00,-1
2378,"stories abou damaged and broken down characters. yep didn't i write a online novel that became a global hit about a broken down character, suffering depression and saving millions? yeah that's me",2020-04-29 19:39:56+00:00,-1
2379,"that's great. i just read that lining homemade masks with a piece of nylon stocking adds greater protection. i have anxiety. depression, panic, agoraphobia, ocd. i stress over being housebound anyway, i stress over having to get out. when supplies are scarce, i feel vulnerable",2020-04-29 19:39:24+00:00,-1
2380,my timeline shifted from tweets about depression to confidence in record time. my goodness,2020-04-29 19:38:53+00:00,1
2381,"nope, and my depression isn't helping... i haven't ready anything in a while. i just can't focus. i'm sorry. i hope the negotiation goes well!",2020-04-29 19:37:22+00:00,1
2382,"yall i was so hurt , my ass went into depression, started drinking heavily and failed in my navy school.. it was tragi",2020-04-29 19:36:47+00:00,-1
2383,/ the pandemic went on for two years. were in day . world war i went on for four years. the great depression went on for four years. you want to talk about economic anxiety,2020-04-29 19:36:22+00:00,-1
2384,"i was in the process of getting diagnosed before the pandemic, too. lots of therapy over the years for mutism, depression, etc. even if i have no diagnosis, i *am* certain that the things that help autistic folks are the same things that help me. that's invaluable knowledge",2020-04-29 19:36:14+00:00,1
2385,seabiscuit is my favorite movie about rich people playing with horses during the great depression,2020-04-29 19:35:27+00:00,1
2386,hair depression is real.. i feel so ugly r,2020-04-29 19:35:23+00:00,-1
2387,"bey and meg making remind myself who tf i am, depression: cured",2020-04-29 19:35:06+00:00,-1
2388,my response to her prompt felt really apt since she writes about not being able to shower at times. showering has always been something i kind of hate and it becomes almost impossible when my depression gets bad. sorry my handwriting is a mess right now.,2020-04-29 19:35:01+00:00,-1
2389,"recently went to the doctor &amp; she kept asking about my mental health like wtf i'm here for pelvic pain, then she tried to belittle my mental health clinic that because i had depression they weren't doing enough for me, then gave me usess checkups, entire time i was in pai",2020-04-29 19:34:54+00:00,-1
2390,i got off work early so in theory i could clean my depression room and do laundry. but will i? absolutely not :-,2020-04-29 19:33:51+00:00,-1
2391,the depression and despair that precede a death by suicide are incomprehensible. those who are left behind have such mixed emotions. guilt should not be mixed with the sorrow. i am sorry for your loss. i know you will never quite come to terms with it,2020-04-29 19:33:11+00:00,-1
2392,im sick of hearing were all going through this together in response to my literal depression that would be present regardless of whats going on in the worl,2020-04-29 19:32:33+00:00,-1
2393,whenever i cook now i feel like i'm on one of those timed competition shows and the buzzer is depression setting back i,2020-04-29 19:31:04+00:00,-1
2394,to the depression/suicide part it will happen but it is out of anyones control i wished that it wasn't like that but sadly therapists are closed and can only operate via the internet which makes the human contact go bye bye which cuts out a major part of therap,2020-04-29 19:30:29+00:00,-1
2395,i dead ass was just typing this tweet out. i have missed our queen!!! a good song plus nicki minaj? she cured my depression,2020-04-29 19:30:14+00:00,-1
2396,"yes. i have been meditating /2 minutes (up from min) every morning b4 i get out of bed. i exercise regularly, go outside each day. those things help but i still have depression/panic in the market i had to deep breathe to calm down.",2020-04-29 19:29:56+00:00,1
2397,"so i guess we will not be selling alcohol through or because they are in living in ? maybe we can only hope. great depression killed prohibition last time, maybe another one will kill this weird modern one",2020-04-29 19:29:47+00:00,-1
2398,i can feel the depression kicking in bc all i want to do is lay in bed for the next year,2020-04-29 19:28:48+00:00,-1
2399,"i know! i was sick for a bit. then depression kicked in, i am back! finishing today's look",2020-04-29 19:28:18+00:00,-1
2400,linkin park is trending. if they go on tour im definitely going. imma cry like a bitch because chester wont be there though. rip. thank you chester for writing lyrics that helped me with my depression as a teen and young adult. you were there when i needed you the most.,2020-04-29 19:26:39+00:00,-1
2401,"my skin is clear, my depression is cured, my waist is snatched and i have ascende",2020-04-29 19:25:51+00:00,-1
2402,that would cure my depressio,2020-04-29 19:25:13+00:00,0
2403,"personal question: are any of you diagnosed with major depression/social anxiety/general anxiety? i feel low and i was wondering if you have helpful tips besides ac? hawaii is still on lockdown, so my mental health has been crazy. everythings limited and im out of ideas",2020-04-29 19:25:00+00:00,-1
2404,"i feel really sad right now. it's nothing serious, or at least it's not depression talking, but earlier today my mom found a tiny snake in our backyard and basically smashed it with a rock. she told our neighbor about it. it turned out to be a harmless garden snake",2020-04-29 19:24:55+00:00,1
2405,does anyone want some of my depression,2020-04-29 19:23:53+00:00,-1
2406,death cab for cutie bright eyes elliott smith the postal service pedro the lion all in constant circulation for -5 years.(and yet somehow i had no idea i was suffering from depression lol,2020-04-29 19:22:48+00:00,-1
2407,who knew all i needed to cure my quarantine depression was a new beyonc son,2020-04-29 19:22:38+00:00,-1
2408,it's why i was diagnosed with depression long before adhd,2020-04-29 19:21:05+00:00,-1
2409,last year i had like one normal pillow and two decorative pillows and then i started collecting them until i had like regular pillows and decorative and then someone was like .... thats depression bro so i think theres a happy medium.,2020-04-29 19:20:43+00:00,1
2410,"okay honestly i felt the same way too, because my depression is more like ah ha ha, i havent gotten up in days because i cant find any motivation to fucking move because whats the point? but i thought percent was high enough not to comment on it",2020-04-29 19:20:08+00:00,1
2411,not to flex my depression on the tl but every single thing i see on social media makes me feel like im not doing enoug,2020-04-29 19:19:42+00:00,1
2412,oh right i forgot.... everyone in politics has done horrible shit to have actually made it this far... and now the depression seeps in,2020-04-29 19:19:29+00:00,-1
2413,"my grandparents used to sometimes say, ""back during jim crow"" and i would hear stories of perseverance. i used to hear the elderly, when i was a child, say, ""back during the depression"" and i would hear stories of sacrifice",2020-04-29 19:19:22+00:00,-1
2414,just me and my depression... hanging out like best buds,2020-04-29 19:19:12+00:00,1
2415,"you're assigning lengths of time to definition of depression. when you take a % hit to gdp and have %+ unemployment, those are depressionary levels. i didn't say how long it would last. but v shaped recovery is complete nonsense. too many bk's and still massive leverag",2020-04-29 19:19:02+00:00,-1
2416,this was me this morning before i realized i had stopped breathing for a bit. depression can be a blast,2020-04-29 19:17:43+00:00,-1
2417,"i cant tell if ive been extra sad/ emotional because i just got my period, because of social distancing, because of my general depression/ anxiety or if its just a mix of it all. i just feel sorta disposable at times, ignored... only there when people need me for them. meh.",2020-04-29 19:17:27+00:00,-1
2418,"imma dip my balls in some thousand island dressin, cause i got depressio",2020-04-29 19:17:19+00:00,0
2419,"as someone who went through a bout of depression at about years old(i'm now ) i appreciate your hard work and dedication to this for covid ,this too shall pass.thank you sam and colby",2020-04-29 19:17:11+00:00,-1
2420,"you have family with you? do you do any volunteering? it's a cliche, but i really do find that getting out of my head and thinking of others does a lot to relieve the depression",2020-04-29 19:16:27+00:00,-1
2421,"i was more in the ""crushed by everyoneexpectations because my father was unreasonably successful"" camp that led to years of dealing with clinical depression and drug addiction. so... yes?...",2020-04-29 19:16:13+00:00,0
2422,"""how many times do i have to tell you, itnot the weed mom! itthe anxiety and depression that makes me not want to do shit. weed helps meeee.""",2020-04-29 19:15:31+00:00,-1
2423,my granddads job as a dishwasher got my family through the great depression. please click on my fundraiser to contribute to baltimores hotel and restaurant workers.,2020-04-29 19:15:26+00:00,1
2424,this cured my depression thank you,2020-04-29 19:13:56+00:00,-1
2425,"summer is always an interesting time for me, because it reminds me how bad my seasonal depression gets. i always bounce back from depression real hard when summer rolls around",2020-04-29 19:13:19+00:00,-1
2426,i deadass just had flashbacks to when i was in therapy when i for my anxiety and depression and i told my therapist that i sensed spirits and sometimes heard/saw them and then the hospital tossed me around to like three other different therapists because they wante,2020-04-29 19:12:46+00:00,-1
2427,me. i do that. i have crippling depression,2020-04-29 19:12:34+00:00,-1
2428,"super happy i got my matte pink tumbler and beam me up tee preordered. that pig face makes me so happy!!! love supporting as he has done sooo much for me, my depression &amp; anxiety. thank ya lovebug",2020-04-29 19:11:06+00:00,1
2429,wish i could give away some of my depression,2020-04-29 19:10:45+00:00,-1
2430,do you know how many people have killed themselves for being locked up. wake up. i suffer from ptsd and severe depression. its a daily struggle,2020-04-29 19:10:23+00:00,-1
2431,"all of these groups and more. personally speaking, my anxiety as a t1d is through the roof. shamed to admit it, but i am afraid to be outside. i am also fighting depression and trying to stop it from debilitating me",2020-04-29 19:08:59+00:00,-1
2432,the only way to cure my depression and self hatred is to invade poland. whos in,2020-04-29 19:08:18+00:00,-1
2433,"i am a retired navy guy, who now teaches high school. i don't take anything for granted. the entire political, social and economic paradigm is changing. what will be the end outcomes - is not knowable today, but change is apparent with the election of trump and this depression",2020-04-29 19:08:04+00:00,-1
2434,"if youre battling depression, suicidal thoughts... please please please talk to someone. i know its better said than done, but i swear someone is willing to listen and help. idc how close we are, if you feel comfortable enough to talk to me do it!! im here. message me, call.",2020-04-29 19:07:39+00:00,1
2435,"for the record...when i post about depression &amp; anxiety, it's not a cry for help. it's me working through my shit &amp; letting other folks know that they aren't alone in what they're feeling. that said...this fuckin' sucks so fuckin' bad bad i don't know if i can take it! carry on",2020-04-29 19:07:29+00:00,-1
2436,"as far as i see, there are two possible outcomes: the great depression or the great depression plus % of the population just drops dea",2020-04-29 19:07:15+00:00,1
2437,"nigga, i got depression",2020-04-29 19:06:25+00:00,-1
2438,"i literally cant handle being inside anymore, im at peak fucking depression but i refuse to just numb it out. thats pussy shit. i know everyone is suffering mentally and financially on an entire new level rn, but we will get through this",2020-04-29 19:06:21+00:00,-1
2439,bro all this birthday love cured my depression,2020-04-29 19:05:50+00:00,1
2440,"am i feeling the constant need to sob because of quarentine, politics, depression, the breakup, lack of sleep, gaga's album being postponed, taking on more student debt, or a mix of everything? only time will tell!!",2020-04-29 19:04:58+00:00,-1
2441,"yup. like, as time goes on, my mental health is getting better. not because our situation is better but because ive had time to adjust. i have a mixed bag of feelings on this but ill be damned if im not relieved that the depression/anxiety are relaxing just a little.",2020-04-29 19:04:19+00:00,-1
2442,"sometimes negativity comes from depression, being lost, or not being yourself. i completely understand protecting your peace but if its someone you love- please love them, uplift them, and speak life into them. you never know",2020-04-29 19:03:44+00:00,1
2443,depression spiked yesterday and today i am back with the energy of a bobcat on a mountaintop who has just taken a nap i dont know if that metaphor works but whatever man i wrote a few pages of my novel last night that i didnt think were hot tras,2020-04-29 19:03:36+00:00,1
2444,my depression lately has been hindering alot of my creativity and my drive to even wanna draw in general but im glad im finally getting out of this slump,2020-04-29 19:03:05+00:00,1
2445,"i'm not formally trained in art, tho i've been drawing for a billion years because i'm old af. rl has gotten in the way, and so has the depression. but i keep on trucking, and i strive to do better. i'll try and stream some art some time so people can sit with me &amp; chat! [7",2020-04-29 19:02:29+00:00,1
2446,wishing i could forgo to make use of this gorgeous book by deborah hanekamp: ritual baths. it contains recipes to relieve stress and depression and soothe common aches and pains. find it in our on .com,2020-04-29 19:01:35+00:00,0
2447,if m2 is happening my depression will be lifted,2020-04-29 19:00:37+00:00,-1
2448,i know things will be better and that things usually are better but im am riddled woth a great depression today. eager to change my life i might go crazy -bang my head against the wall a few thousand time,2020-04-29 19:00:16+00:00,1
2449,"high-functioning depression is exhausting. on top of that, i can't eat and don't feel hungry till i'm almost throwing up. plus side, no for me.",2020-04-29 19:00:00+00:00,-1
2450,my screen saver! because every morning i pray to you that you will notice me and my family. because we need help with food and electricity or will be cut off. im tired of struggling literally my depression is so bad right now that i cant provide. $jessicasoto75,2020-04-29 18:59:50+00:00,-1
2451,a new episode of every other sunday! real sharing real stories of and other mental illnesses don't miss a single episode. follow/subscribe now! please retweet this &amp; my pinned tweet (below),2020-04-29 18:59:00+00:00,1
2452,would hate to put u back into depression so ill keep the truth off my timeline.,2020-04-29 18:56:23+00:00,-1
2453,"sadly, ilearning, depression and stress is the""best diet"". ia mess and eating and keeping up with""normal life"" is hard. i need to see his fun personality again inot really to lose him.",2020-04-29 18:55:47+00:00,-1
2454,"oh what an awful narcissistic leader of a president! i seriously cannot thank our grandparents generation enough for growing up during the great depression then going through wwii, balls of steel i tell you.",2020-04-29 18:55:04+00:00,-1
2455,"depression, sadness, eager to end my life.. but no one even cares",2020-04-29 18:52:36+00:00,0
2456,...depression and had absolutely no motivation whatsoever. the less motivation i had the more depressed i became. then the president said his uv light and injection bullshit and my brain came to life. i started working on a script and the more i wrote the more i realized..,2020-04-29 18:52:12+00:00,-1
2457,good charlotte was during my -16yo undiagnosed depression era,2020-04-29 18:51:18+00:00,-1
2458,reminds me exactly of the end of the parabolic run. difference is we are in a recession/depression with million unemployed. markets have not priced in not % of headwinds. just hearing powell speak like we will be done with the virus any day is so so so negligent. horribl,2020-04-29 18:50:12+00:00,1
2459,"i got a few new followers for the first time in forever (i didn't really utilize this platform... :c), so i figured i'd give a little intro to me, just so you know! i love to draw, no training tho. have really bad depression/anxiety, so i go through droughts. [1",2020-04-29 18:49:11+00:00,-1
2460,getting a cat when i have depression was not a great idea because he sleeps hours a day and then im like wow yes good idea,2020-04-29 18:47:25+00:00,1
2461,$spy we are basically fucked. i have never heard the fed talk this way. global depression. cash out asa,2020-04-29 18:47:21+00:00,-1
2462,i want to invest in some workout stuff. quarantine depression done beat my ass,2020-04-29 18:47:13+00:00,-1
2463,true life: this baby yoda plush singlehandedly cured my depression,2020-04-29 18:45:59+00:00,-1
2464,fuckers deflated my depression. can't have shit in detroi,2020-04-29 18:45:53+00:00,-1
2465,"i thought the same thing, but then i thought how often we women are willing to extend the benefit of the doubt to men and excuse their bad behavior. yes, depression has those symptoms, but he's responsible for getting help, and he's responsible for his behavior while depressed",2020-04-29 18:45:42+00:00,0
2466,"i have been sleeping better here lately at night when i do go to bed. although, with depression my energy is depleted alot of times. so if i have one of these spells, i'm just drained and i sleep alot. just woke up actually",2020-04-29 18:45:26+00:00,-1
2467,k but if he texts me first for once it will kill his depression?,2020-04-29 18:45:13+00:00,-1
2468,depression has been cited as a side effect. im sure economic anxiety doesnt help. i wouldnt be surprised if the nervous system adds to it as well if its compromised,2020-04-29 18:44:55+00:00,-1
2469,"do what you gotta do man, i've been fighting depression for the last two weeks so i feel y",2020-04-29 18:44:30+00:00,-1
2470,told my depression to sit down. hour &amp; minutes are you as pumped as i am?,2020-04-29 18:44:17+00:00,-1
2471,my girlies put me on a new podcast that dissects songs from a production standpoint and let me just say... after listening to episodes thus far.... depression,2020-04-29 18:44:05+00:00,-1
2472,love your content phil and everything you do. you are an amazing person and your videos have helped me a lot during this. but as someone who suffers from depression i know what it can do to you. hope the break helps and know we are here for yo,2020-04-29 18:42:10+00:00,-1
2473,amen. happy you came back. it works. + years ago i reluctantly went on the advice of a therapist i had sought for bad depression. saved my life. i was . my eldest sober since . youngest a chronic relapser but in now at . (only started getting high . first time detox,2020-04-29 18:42:03+00:00,-1
2474,i wanna play animal crossing because i miss tangy but for some reason i just cant get myself to. depression fucking free m,2020-04-29 18:41:37+00:00,0
2475,"i understand the view of isolation until is almost gone. i get it, i really do. what many aren't grasping is economy will be so damaged by then, it'll be worse than great depression. millions will die instead of thousands.",2020-04-29 18:40:50+00:00,-1
2476,how do people take depression naps my body hasnt allowed me to sleep at all in like day,2020-04-29 18:40:43+00:00,-1
2477,to help bring awareness to this struggle with mental health. i wish i saw this video when i was struggling with this aspect of my depression. it would have helped me to see other people struggle like this and maybe have motivated me to better and invest in myself.,2020-04-29 18:40:26+00:00,1
2478,"i'm baaaack~!! i'm so sorry for not telling anybody, but i sent myself to a mental hospital at the recommendation of my doctor; i really needed that week away. i think i'm fine now, but i'll notify some people if my depression gets worse. i'll be active again starting today",2020-04-29 18:40:17+00:00,-1
2479,check out my kindle book - struggles of a teen girl told through poems - for $3.00 or free with kindle unlimited - -,2020-05-30 23:57:19+00:00,1
2480,"oh you mean peeps with undiagnosed problems getting one? yeah its a prob but i don't see a realistic way to make people get a psych eval before buying. mainly cause what could block ownership would be subjective. don't wanna see blocks on depression or say, gender dysphoria",2020-05-30 23:57:19+00:00,-1
2481,"i mean, ive always had depression and anxiety, but after i was attacked and had my world turned upside down in and developed ptsd but my therapist was more worried about my gad/depression/ptsd when i finally went and i just accepted what i was give",2020-05-30 23:56:31+00:00,-1
2482,i just depression ordered myself $ worth of food,2020-05-30 23:55:33+00:00,-1
2483,"suicidal ideation time!! . . . . . . my depression is off the charts. kinda wanna off myself, kinda wanna wait for the second dcst season",2020-05-30 23:54:55+00:00,-1
2484,"the groppi family (and store) was just a few blocks from my familys home for years. the groppis almost went broke giving away food during the depression. father groppi fought for all of humanity, he fought hardest for the most downtrodden",2020-05-30 23:54:50+00:00,-1
2485,im on medication for anxiety and depression and let me say that racism is not at all a mental health issue. its a choice. people continue to choose racism.,2020-05-30 23:52:15+00:00,-1
2486,have you watched my series i did on depression,2020-05-30 23:49:17+00:00,-1
2487,the phrase that stuck me during trump's inaugural speech and which will stay with me for my entire life is when he said this american carnage. the carnage is him. we have carnage with a pandemic. we have the worst unemployment since the depression. we have riots in the streets,2020-05-30 23:48:49+00:00,-1
2488,don't give up. i'm right along with you with depression and anxiety problems. but i don't like to hear other people going threw the same,2020-05-30 23:47:22+00:00,-1
2489,"da uma olhada em: we fell in love in october (a mais famosa) i wanna be your girlfriend (a melhor letra sem dvidas kkkk) bad idea (o ritmo perfeito) girls boa, se vc for lgbt suas chances de gostar de multiplicam summer depression pesada mas tem um ritmo bom ela pft kk",2020-05-30 23:47:00+00:00,0
2490,"i get it bro...i tried so hard to die by depression, overeating, underexercising and just not giving a fuck! for my th birthday a bunch of my friends sent birthday cards to my wife without me knowing....the messages in those cards saved my life legi",2020-05-30 23:45:11+00:00,-1
2491,so its going to take me some time to figure out how i will do this but my next youtube episode will be behind the mind of the mask: depression. it may not come out thursday as thats when i usually try to post stuff. i want it to be right and i have to find out how to do it,2020-05-30 23:44:16+00:00,-1
2492,you cant watch this without crying. i am so disheartened by what has been happing the last few days. my stress and depression is at an all-time high and i live by myself. i have an appointment with a therapist on monday. i hope it helps because i cant take this anymor,2020-05-30 23:43:36+00:00,-1
2493,"thats very sweet of you. i hate to disappoint you, but im a lost cause. my depression and sadness dont ebb and flow, its just bad and worse. theres just no happiness in my world, only anxiety, melancholy, and lack of hope",2020-05-30 23:41:24+00:00,-1
2494,my bipolar depression be making me forget that i am really that nigga sometime,2020-05-30 23:39:23+00:00,-1
2495,"(mini-thread) i don't want to be silent. i don't want to sit safely in my house. but i know myself. my brain will replay the horrors over and over and spiral into thoughts that the world is helpless, hopeless, and depression will take over and make me completely useless. so",2020-05-30 23:38:19+00:00,-1
2496,that's not what i meant. i wanted to say that my depression is nearing dangerous levels..,2020-05-30 23:37:33+00:00,-1
2497,i wrote a note to myself to stop grieving so deeply. here i am. in a deep grave of depression,2020-05-30 23:36:35+00:00,-1
2498,"my great grandfather had a general store in the 's thorough the depression. my grandmother had saved some of the printed sacks from the flour and also saved some from the feed from the family farm. the fabric was actually soft with small, mostly pastel prints",2020-05-30 23:35:59+00:00,1
2499,"so my beautiful and brilliant wife said to me, you know babe? i can admit when im wrong. americas never been greater! depression level unemployment. covid running rampant, civil unrest to rival the s! more years!! cant argue with that",2020-05-30 23:35:59+00:00,1
2500,depression set in and i wound up back in birmingham. meeting my older brother for the first time changed much of my perspectives. luckily (?!?!?) id still had my freelance job drawing archie sonic (another sordid thread for another time haha) before id graduated college,2020-05-30 23:33:29+00:00,1
2501,"dude, ppl were already struggling mentally being quarantined from work from depression or economic issues....dont destroy their place of work/sanity. this could cause more deaths in the long run due to a decline of mental health. just my perspective",2020-05-30 23:32:52+00:00,-1
2502,im seriously in awe of people who bust out ig stories in a day- yall must be so energetic/happy! so join me for my crippling depression story per month where i show off my too sad to eat abs &amp; do a smoldering eyeshadow look just to cry it off at my therapy appointment,2020-05-30 23:31:53+00:00,-1
2503,"no, businesses can't always come back. many have already gone down because of covid and the current economic depression. downtown is my home. can you say the same",2020-05-30 23:30:39+00:00,-1
2504,"seasonal depression, i get the same way",2020-05-30 23:25:37+00:00,-1
2505,yeah my step dad died and then trump got elected my anxiety and depression spiraled,2020-05-30 23:24:06+00:00,-1
2506,"i been taking an anti depressant most of my life. my prescribing doctor said that he believes children of alcoholics frequently have depression issues. that fit my story. i""even"" on my prescription. i actually went off for a period of time, but when trump was elected...",2020-05-30 23:19:45+00:00,-1
2507,ven is clinically proven to cure depression i am simply doing this world an important servic,2020-05-30 23:18:27+00:00,-1
2508,tik tok gaming memes that cured my depression - reaction!!! via,2020-05-30 23:17:53+00:00,-1
2509,also to elaborate i found vegan b12 and omega supplements along with a recommendation of vitamin d due to a history of depression,2020-05-30 23:15:26+00:00,-1
2510,"i watched the episode of mad men where jfk died and i've been crying for minutes. i think the effect of this virus, killing of the innocent in the streets and my own selfish depression have gotten to me more than i thought. i'm not okay. our country is not okay",2020-05-30 23:14:38+00:00,-1
2511,his anxiety and depression are really bad. really bad. i agree he needs help. he agrees he needs help. that's why we're trying to get into a day treatment program. his anxiety isn't going to be helped by the trauma of being forcefully hospitalized,2020-05-30 23:13:51+00:00,-1
2512,its good that i cant drink. this depression is heavy and i wouldnt make it out if i was drunk,2020-05-30 23:09:42+00:00,-1
2513,i want to say going through a small dark time in my life right now. but this isn't an attention-seeking post. i definitely want to thank for helping me get through this depression,2020-05-30 23:08:53+00:00,1
2514,"i am a white dude that loved you in a silly movie back i the day called ""mean guns"" with lambert. love that movie even though i was told by many it was dumb. i feel bad all this shit is happening. i donknow what i can do about it being a anxiety ridden depression sufferer",2020-05-30 23:08:13+00:00,-1
2515,depression tryna creep its way back into my life. i aint goi,2020-05-30 23:07:41+00:00,-1
2516,"hell no. i am fighting depression much more than when president obama was in office. i stay scared now. at least at , i probably will not live a lot longer. but i fear for my son and his family as well as other young people. we must vote in force november rd.",2020-05-30 23:03:49+00:00,-1
2517,this videos is actually giving me depressio,2020-05-30 23:03:12+00:00,1
2518,depression and ptsd are hitting me hard rn,2020-05-30 23:02:42+00:00,-1
2519,im so glad i started finding new music i like again. i had a few years of depression musically. everything was so copy paste for too lon,2020-05-30 23:02:26+00:00,1
2520,stay well. i personally know that depression can have a soul draining fatigue. it is hard to do anything. i feel little joy in anything. now is a bad time for me too,2020-05-30 23:00:47+00:00,-1
2521,"everything im seeing gives me so much hope. it proves to me the system does not represent the people. the people give me hope, the system gives me depression. lets show them we need a revolution and its today. okay ill stop tweeting now",2020-05-30 22:58:37+00:00,-1
2522,feel that in my bones. i hate play hahahahaha but. it because of my depression,2020-05-30 22:56:21+00:00,-1
2523,i sprinkle cause i got depression in sentences like parsle,2020-05-30 22:53:50+00:00,-1
2524,"i just need something for intermittent depression. i was diagnosed with cyclothymia, but i never have manic peaks",2020-05-30 22:52:23+00:00,-1
2525,"never felt depression so much, like i have now. so much, that i lost the love of my life. this shit is whack",2020-05-30 22:48:00+00:00,1
2526,"well, im still sticking by her, and i dont appreciate my friends depression being put on display like this. im sorry for this, because i do have a lot of respect for you, , but what friend needs is something which make her feel worse",2020-05-30 22:47:36+00:00,-1
2527,ive been silent long enough. ive been trying to be quiet and keep my depression and anxiety under control from what ive been seeing on the news about george floyd. it hasnt worked. its been the worst its been a long time,2020-05-30 22:46:46+00:00,-1
2528,"so i didnget help. didnthink ineed therapy. i kept going, ignoring several symptoms and signs of a much larger problem outside of my depression. ""i didnhave it as bad as them. i no right to think i need these things. besides, idoing well in my career and work.",2020-05-30 22:44:41+00:00,-1
2529,i am just someone who normally only does eye primer shadow and mascara and just watching you and how beautiful you look has really inspired me to try n do something with myself. i struggle with major health issues and depression,2020-05-30 22:40:26+00:00,1
2530,"how the does he assess what the word well means? our countrys major cities are on fire, over k people have died of covid,the unemployment is as bad as the great depression, possible race riots and hes saying we are doing well? trump has brought us to this, i have no words",2020-05-30 22:40:10+00:00,-1
2531,it was you that put me up on j. cole. his music even got me out a depression. thank,2020-05-30 22:38:47+00:00,-1
2532,i really just like super appreciate all the people in my life that have given me a fun routine and purpose during this tough time. i have always felt antsy being alone and inside because of issues with anxiety and depression in my dorms during college,2020-05-30 22:38:16+00:00,1
2533,same here. for me its the depressio,2020-05-30 22:37:06+00:00,0
2534,how does that relate to white gays and too many life or death causes and pride month? i might decide to spend pride month thinking only about myself. i might feel suicidal depression nipping at my heals and spend a month out pacing it. /1,2020-05-30 22:36:08+00:00,-1
2535,i know my depression is peaking when i willingly let myself eat food in bed,2020-05-30 22:36:01+00:00,-1
2536,yr ago today was the best day of my life other than my wedding or the births of my kids. i was in remission after months of hell but i fought it with family and friends by my side. i'm still fighting depression but im not backing down,2020-05-30 22:34:02+00:00,-1
2537,"i don't know about the status of his license, but i do know that he makes faith/family based films that adress socially relevant issues like addiction, child sex trafficking, predjudice, depression, etc. issues that we as a society need to talk about",2020-05-30 22:33:35+00:00,-1
2538,cuz i got depression,2020-05-30 22:33:26+00:00,-1
2539,"they are. theyre the only hope i have for a baby. i have in that building. paid over $20k, painful af surgeries, miscarriages and extreme depression. kindly f off, sir",2020-05-30 22:33:19+00:00,-1
2540,"being me has not been easy these last couple of months, i've been dealing w depression, ptsd and anxiety linked to something that happened to me; i have been all over europe, trying to heal, focus on myself and find out what i wanted from life and i came back to m",2020-05-30 22:32:19+00:00,-1
2541,tell me about it. i had to ask my damn tenure committee for permission to take a medical leave for postpartum depression. cant imagine how much more frightened id have been if my condition were chronic...,2020-05-30 22:28:45+00:00,-1
2542,at least with the meds its easier to handle .. this shit blows . like i hate this shit . can depression ever be % cured like or is this just something im stuck with ... i hate this . i hate it . i fucking hate i,2020-05-30 22:27:00+00:00,-1
